,Unnamed: 0,userid,placeid,frequency,id_x,created_at,lng,lat,photos_count_x,checkins_count,users_count,radius_meters,highlights_count_x,items_count_x,max_items_count,spot_categories,state,id_y,bookmarked_spots_count,challenge_pin_count,country_pin_count,highlights_count_y,items_count_y,photos_count_y,pins_count,province_pin_count,region_pin_count,state_pin_count,trips_count,friends_count,stamps_count,checkin_num,places_num,ts,cluster
125,172,140,658655,1,658655,2010-03-07T00:35:57Z,0.4188101675620337,0.6180420992269746,1,0.0015949583754765425,40,50,0,2,10,"[{'url': '/categories/74', 'name': 'Arcade'}]",California,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.49902526786932455,1
108,148,140,11726,1,11726,2009-04-24T00:25:47Z,0.41959721845660325,0.9525123890609883,7,0.010153271609740916,165,75,0,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.1435773459529628,3
122,166,140,78568,1,78568,2009-11-04T20:39:22Z,0.4193284946301512,0.9540657266658392,2,0.0033066210223294174,33,75,0,6,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.36204710592324574,3
116,158,140,41565,1,41565,2009-10-09T18:51:12Z,0.4194101930678267,0.9538466251562279,5,0.007469073368085272,88,75,2,10,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.33281007347872915,3
113,155,140,30631,1,30631,2009-09-27T17:58:15Z,0.4195926629818143,0.9521556914351799,15,0.00976425737181981,152,50,0,9,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.3193137015783911,3
110,150,140,16209,1,16209,2009-06-28T18:50:53Z,0.9346320617019147,0.6691722141655096,4,0.002217381156150315,54,100,0,6,10,"[{'url': '/categories/170', 'name': 'Warehouse & Industrial'}]",Maryland,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.2173198566311001,0
118,160,140,47580,1,47580,2009-10-14T17:36:38Z,0.4194826927510391,0.9530633355671727,0,0.003228818174745196,45,75,1,7,10,"[{'url': '/categories/136', 'name': 'Arts'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.3383583210775356,3
121,165,140,77383,1,77383,2009-11-04T02:02:42Z,0.41880424625137924,0.6176144733416855,9,0.008713918929432816,181,200,0,9,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",California,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.3611776088888661,1
114,156,140,34076,4,34076,2009-10-02T03:13:44Z,0.4193620522376613,0.9540161276805359,23,0.015910682330973314,207,50,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.32423127832078436,3
119,162,140,61150,1,61150,2009-10-24T20:25:41Z,0.41941442672277796,0.9539700473071384,7,0.005757410721232397,89,75,2,8,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Washington,140,0,7,4,0,7,12,17,0,10,6,0,0.6053333333333333,34,1.0,34,0.3497025710196766,3
154,204,153,702913,1,702913,2010-03-13T20:07:41Z,0.6966086450869458,0.3619420665155808,3,0.0045125651598848515,105,150,0,3,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5066652138712229,6
135,185,153,68431,1,68431,2009-10-29T22:44:56Z,0.6965788026658937,0.36615984860181117,19,0.01182603283280168,215,75,0,11,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.35541730783421244,4
148,198,153,693942,1,693942,2010-03-12T19:18:49Z,0.6966117846601001,0.3619202554896894,8,0.017388936435073523,387,150,0,6,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5055059017954768,6
129,179,153,9247,1,9247,2009-02-25T23:07:47Z,0.6966205237353345,0.3620143129934026,149,0.2666692600949195,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.0796046856390582,4
155,205,153,715226,1,715226,2010-03-15T16:21:59Z,0.6965848867640738,0.36257872286713533,0,0.0012837469851396562,22,50,0,1,10,"[{'url': '/categories/232', 'name': 'Conference'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5087319953443767,6
138,188,153,249470,1,249470,2009-12-22T02:04:19Z,0.6964713346941174,0.3628067737582483,0,0.003540029565082082,52,100,0,7,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.4149994363842353,4
128,178,153,9246,1,9246,2009-02-25T23:03:57Z,0.6966090436431345,0.3619568871873593,555,0.6738893643507352,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.07960170079849149,4
134,184,153,46556,1,46556,2009-10-13T18:57:40Z,0.6967353050027167,0.3621316854018748,72,0.03660623978837625,595,75,3,10,10,"[{'url': '/categories/82', 'name': 'French'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.33730015616426456,4
130,180,153,13299,1,13299,2009-05-16T18:18:47Z,0.6964695907439904,0.36130430933051083,117,0.0674550688555201,1152,75,9,10,10,"[{'url': '/categories/124', 'name': 'Diner'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.16908060240104206,4
146,196,153,672401,1,672401,2010-03-09T17:54:58Z,0.6966022764316018,0.361953731894779,5,0.00739127052050105,172,250,0,10,10,"[{'url': '/categories/269', 'name': 'Interactive > Panel > Speakers Series'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5020768261105353,6
131,181,153,17600,2,17600,2009-07-13T17:31:33Z,0.6964976263359133,0.361049302349876,56,0.03318291449467051,526,75,5,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.2340770111187389,4
140,190,153,261214,1,261214,2009-12-23T23:47:43Z,0.7066046987720265,0.4498659107954792,19,0.03045981482922275,486,250,0,10,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.4171355959341909,4
136,186,153,87899,1,87899,2009-11-08T19:53:33Z,0.6965025081910865,0.36154579047563673,86,0.029642884929588425,542,50,2,10,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.366496477978977,4
142,192,153,579580,1,579580,2010-02-19T01:54:27Z,0.7189942844231287,0.34476285599857115,1,0.0004668170855053295,12,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.4811462026559852,6
147,197,153,688702,1,688702,2010-03-11T23:23:38Z,0.696623409507138,0.36195806441865264,9,0.00637983350190617,146,75,0,6,10,"[{'url': '/categories/74', 'name': 'Arcade'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.504575267439769,6
133,183,153,20843,1,20843,2009-08-13T17:19:49Z,0.6965782286621283,0.3624803089943982,38,0.03637283124562359,601,50,6,10,10,"[{'url': '/categories/160', 'name': 'Indian'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.2688269921779778,4
149,199,153,694026,1,694026,2010-03-12T19:29:46Z,0.6965963380512796,0.36197381427155184,2,0.007002256282579942,153,150,0,7,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5055144280574382,6
153,203,153,700158,1,700158,2010-03-13T15:27:51Z,0.6966089228004737,0.3619202856102379,5,0.018478176301252626,397,150,0,8,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.506447320509924,6
143,193,153,671606,1,671606,2010-03-09T17:36:07Z,0.6966022764316018,0.361953731894779,9,0.014588033922041548,346,250,0,10,10,"[{'url': '/categories/285', 'name': 'Interactive > Keynote'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5020621484814924,6
144,194,153,671698,1,671698,2010-03-09T17:38:15Z,0.6966022764316018,0.361953731894779,11,0.012215047070722788,309,250,0,10,10,"[{'url': '/categories/285', 'name': 'Interactive > Keynote'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.5020638096101528,6
141,191,153,479875,1,479875,2010-01-30T19:48:27Z,0.6949034343857055,0.36171470983058107,36,0.012954174122772893,188,75,0,10,10,"[{'url': '/categories/229', 'name': 'Flower Shop'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.4595572401707315,4
137,187,153,157860,1,157860,2009-12-03T00:36:07Z,0.6967756604593074,0.36188009939163,1,0.002411888275110869,52,75,0,6,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.39362678399702844,4
127,177,153,9241,1,9241,2009-02-25T18:14:34Z,0.6964498329024922,0.3621995202681023,470,0.5822376098965222,3498,100,46,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Texas,153,0,9,1,0,10,2,11,0,2,1,0,0.04533333333333334,29,0.5777777777777777,29,0.07937637129091257,4
167,217,170,780922,1,780922,2010-03-24T02:57:00Z,0.4768363287768973,0.4464908936466059,0,0.0005835213568816618,11,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",California,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.5181965484289996,5
161,211,170,9227,1,9227,2009-02-25T16:39:58Z,0.6966472300523565,0.36212411343107376,460,0.23158017583443555,3781,75,98,13,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.0793027106167763,7
163,213,170,30102,1,30102,2009-09-27T00:39:56Z,0.6965494877544582,0.3620594342149508,13,0.012526258461059675,268,75,2,9,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Texas,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.318505212089665,7
165,215,170,162637,1,162637,2009-12-04T05:41:14Z,0.4777306649544333,0.4459604863511857,4,0.005251692211934957,83,75,8,9,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",California,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.3949856261758171,5
162,212,170,11352,1,11352,2009-04-17T16:14:02Z,0.6935242826735382,0.35746421174179965,239,0.07990352446899557,1682,150,46,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.13646687173473282,7
168,218,170,6745159,1,6745159,2011-01-12T20:05:56Z,0.696519136401625,0.36200674041651326,660,0.21092351980082472,3835,1000,28,10,10,"[{'url': '/categories/370', 'name': 'Party'}]",Texas,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.8486487146588715,6
166,216,170,285689,1,285689,2009-12-28T20:58:45Z,0.6966553257402157,0.3622181932953612,19,0.013576596903446666,290,75,2,11,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,170,0,5,1,0,6,0,8,0,3,2,0,0.12,9,0.13333333333333336,9,0.42261033858967423,7
171,221,173,87399,1,87399,2009-11-08T16:39:38Z,0.417788318586799,0.6175853078217535,9,0.0019061697658134288,40,75,0,5,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.36634548397904965,5
169,219,173,58504,1,58504,2009-10-23T05:08:36Z,0.418607272051954,0.6176728033634573,11,0.00789698902979849,171,50,2,10,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.3478672185109133,5
175,225,173,741107,1,741107,2010-03-19T03:55:21Z,0.41898421934658536,0.617197947624152,0,0.0004279156617132187,9,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.5126356736568454,5
170,220,173,77110,1,77110,2009-11-03T23:08:43Z,0.41882781064908303,0.618077322426378,26,0.017466739282657746,323,100,0,10,10,"[{'url': '/categories/52', 'name': 'Modern Art Museum'}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.3610421360598828,5
172,222,173,171650,2,171650,2009-12-06T01:17:41Z,0.41809563190879717,0.6173427295341223,1,0.0016338597992686533,32,75,0,5,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.3970229355927728,5
174,224,173,569861,1,569861,2010-02-16T21:48:55Z,0.41882201018221576,0.6180253535981448,12,0.00933634171010659,156,300,0,9,10,"[{'url': '/categories/232', 'name': 'Conference'}]",California,173,0,2,1,0,5,0,4,0,2,1,0,0.021333333333333333,8,0.08888888888888889,8,0.4787124934343261,5
177,227,174,9225,2,9225,2009-02-25T04:54:10Z,0.6965376253906792,0.3620464962545029,328,0.2112347311911616,2801,75,38,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.07875313658077587,7
181,231,174,17831,1,17831,2009-07-16T17:31:12Z,0.6965534558333111,0.3620733154021065,445,0.18408153738426827,2237,75,28,10,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.23744052413177386,7
185,235,174,695578,1,695578,2010-03-12T23:20:22Z,0.6966246323993184,0.36201715270462853,1,0.004123550921963744,97,75,0,3,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.5056939856838234,7
183,233,174,316637,1,316637,2010-01-03T03:21:09Z,0.6963407720350412,0.36168867669104654,244,0.27448844627713376,2536,150,41,10,10,"[{'url': '/categories/694', 'name': 'Alamo Drafthouse Cinema'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.4285144051390546,7
179,229,174,14242,1,14242,2009-05-31T00:39:49Z,0.6963620405753714,0.36191242399049206,184,0.11067455068855521,1274,50,26,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.18507496141574364,7
182,232,174,18659,1,18659,2009-07-24T16:43:50Z,0.6959183020470019,0.3608634274858764,50,0.029059363572706762,369,50,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.24637373666298856,7
186,236,174,1559414,1,1559414,2010-08-05T02:26:58Z,0.727837567456715,0.45497213687344207,0,0.0005057185092974403,12,75,0,1,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.6684222503927728,7
178,228,174,10923,1,10923,2009-04-10T19:00:04Z,0.6964967804339084,0.3615165373282674,69,0.0364117326694157,673,75,3,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas,174,0,3,1,0,6,0,5,0,2,1,0,0.008,10,0.1777777777777778,10,0.12874732133269973,7
190,240,187,17099,2,17099,2009-07-09T16:24:29Z,0.7069096192611144,0.4535471184533897,25,0.015949583754765424,189,50,3,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.22953974199712945,7
196,250,187,1167984,1,1167984,2010-05-25T01:26:24Z,0.704008355266752,0.45752981126699965,5,0.003384423869913639,53,75,0,4,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.5876442369048753,6
191,241,187,25008,1,25008,2009-09-15T11:27:31Z,0.7033173663051704,0.4624845132400117,7,0.00490157939780596,37,100,0,4,10,"[{'url': '/categories/65', 'name': 'Church'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.3055543133139409,7
197,251,187,3932534,1,3932534,2010-09-18T00:02:36Z,0.7068823787361371,0.4537711061213485,2,0.0007002256282579943,18,75,0,2,10,"[{'url': '/categories/372', 'name': 'Holiday Festivities'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.7176453599835817,6
188,238,187,10643,1,10643,2009-04-04T22:25:59Z,0.7035217504693745,0.46170430103053817,13,0.005251692211934957,79,75,0,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.12218008809744063,7
187,237,187,8989,1,8989,2009-01-15T03:51:13Z,0.7070752616746427,0.44799744595984525,393,0.1452968178635338,1937,250,12,11,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.03273238456758598,7
195,248,187,325374,1,325374,2010-01-04T22:03:00Z,0.7051368964083407,0.45528330166879827,4,0.0029176067844083092,44,75,0,6,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.4305092000443018,7
192,242,187,25572,1,25572,2009-09-19T00:19:35Z,0.7050961970872052,0.45528721627091495,3,0.004823776550221738,40,75,3,8,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas,187,0,4,1,0,5,1,7,0,3,2,0,0.023999999999999997,17,0.2888888888888889,16,0.30951927170097804,7
202,257,197,27296,1,27296,2009-09-22T23:32:00Z,0.9639906356131134,0.718742741720358,2,0.0014393526803080992,34,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.3139672681345367,7
201,256,197,27180,1,27180,2009-09-22T19:43:11Z,0.9640644791967389,0.7184361160671207,0,0.0010503384423869915,24,75,1,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.3137890991078933,7
206,261,197,225491,1,225491,2009-12-17T22:58:20Z,0.9642438190247259,0.7166240092460447,5,0.005251692211934957,72,75,4,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.4103695723172507,7
211,266,197,1349912,1,1349912,2010-06-27T16:53:04Z,0.964308843168828,0.7165230322120268,0,0.00023340854275266475,4,75,0,2,10,"[{'url': '/categories/362', 'name': 'Wine & Spirits'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.6253674306292574,7
198,253,197,11720,1,11720,2009-04-23T23:51:19Z,0.9648144315250919,0.7217213345759892,201,0.05088306232008091,917,350,12,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.14355050834300798,7
208,263,197,302791,1,302791,2009-12-31T18:43:58Z,0.9641239210954009,0.7183035485979199,1,0.0012059441375554345,18,75,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.42586917454182327,7
203,258,197,27824,1,27824,2009-09-23T22:17:25Z,0.9641592192154516,0.7183913380482119,10,0.004979382245390181,107,75,0,8,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.3150304553665002,7
207,262,197,267419,1,267419,2009-12-25T01:11:20Z,0.9641307847080378,0.7182916428842585,6,0.0014004512565159886,33,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.41832196623854756,7
204,259,197,31779,1,31779,2009-09-29T13:55:46Z,0.9640683072378612,0.7183122006351979,0,0.0016727612230607641,34,100,0,5,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.3213674146408927,7
210,265,197,872232,1,872232,2010-04-04T18:10:40Z,0.9642984638792903,0.7165660383792942,1,0.0007780284758422158,9,75,0,1,10,"[{'url': '/categories/201', 'name': 'Drugstore & Pharmacy'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.531241859009576,7
200,255,197,26900,1,26900,2009-09-22T12:39:27Z,0.9640756595464722,0.7184694580806292,0,0.0005835213568816618,15,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",New York,197,6,4,1,1,3,1,6,0,2,1,0,0.272,14,0.24444444444444446,14,0.3134591574272676,7
225,280,230,19304,1,19304,2009-07-31T02:46:46Z,0.6966266988946455,0.36523441073035046,11,0.03053761767680697,317,75,81,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas,230,0,4,1,1,9,0,7,0,3,2,0,0.15733333333333333,35,0.7999999999999999,35,0.25357078423519397,4
233,288,230,41937,2,41937,2009-10-10T00:55:37Z,0.6964868184766309,0.3621800925859291,23,0.01952851474363962,366,75,1,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas,230,0,4,1,1,9,0,7,0,3,2,0,0.15733333333333333,35,0.7999999999999999,35,0.3330938279959952,4
235,290,230,48142,1,48142,2009-10-15T01:35:47Z,0.696683120444265,0.36621948674612637,18,0.018400373453668406,232,75,0,10,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Texas,230,0,4,1,1,9,0,7,0,3,2,0,0.15733333333333333,35,0.7999999999999999,35,0.33873141317069155,4
243,298,230,672115,1,672115,2010-03-09T17:48:07Z,0.6965646942379367,0.3620638498444342,1,0.002411888275110869,62,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas,230,0,4,1,1,9,0,7,0,3,2,0,0.15733333333333333,35,0.7999999999999999,35,0.5020714923302201,4
239,294,230,54081,3,54081,2009-10-19T18:18:08Z,0.6966836520233446,0.3663800985092538,13,0.009842060219404031,169,75,1,11,10,"[{'url': '/categories/461', 'name': 'Potbelly'}]",Texas,230,0,4,1,1,9,0,7,0,3,2,0,0.15733333333333333,35,0.7999999999999999,35,0.34399694445764695,4
